pedon_id,province,cal_year,latitude,longitude,conf_metrs,elevation,drainage,n_horizons,n_computable,has_organic_horizon,profile_top_cm,profile_bottom_cm,total_stock_Mgha,total_is_lower_bound,std_depth_cm,depth_datum,std_stock_Mgha,std_stock_complete,reaches_std_depth,any_bd,all_horizons_bd,flag_location_conf_poor
0150173,yukon territories,1982,62.1997604,-135.102005,NA,NA,moderately well drained,5,0,TRUE,0,55,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0150174,yukon territories,1982,62.1497917,-133.1852875,NA,NA,imperfectly drained,6,0,TRUE,0,60,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0150175,yukon territories,1982,62.1997719,-134.4686584,NA,NA,moderately well drained,5,0,TRUE,0,74,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,TRUE
0150176,yukon territories,1982,63.2665482,-130.3519135,NA,NA,well drained,6,5,TRUE,0,98,179.24,TRUE,30,profile_top,87.84800000000001,TRUE,TRUE,TRUE,FALSE,TRUE
0150179,yukon territories,1982,60.8663788,-135.1352234,NA,NA,well drained,6,6,FALSE,0,100,22.1845,FALSE,30,profile_top,12.317499999999999,TRUE,TRUE,TRUE,TRUE,TRUE
0210002,prince edward island,2004,46.4585915,-61.9982414,1,NA,imperfectly drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210003,prince edward island,2004,46.4594994,-61.9995308,1,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210004,prince edward island,2004,46.4576988,-61.9995613,1,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210005,prince edward island,2004,46.4586105,-62.0008507,1,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210007,prince edward island,2005,46.4208984,-62.1535416,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210008,prince edward island,2004,46.3927498,-62.121769,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210009,prince edward island,2004,46.3927383,-62.1204681,1,NA,rapidly drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210010,prince edward island,2004,46.3936501,-62.1217613,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210011,prince edward island,2004,46.3918495,-62.1217804,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210013,prince edward island,2004,46.3829918,-62.3073082,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210014,prince edward island,2004,46.3829918,-62.3060112,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210015,prince edward island,2004,46.3820915,-62.3073196,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210017,prince edward island,2005,46.4009209,-62.5247192,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210018,prince edward island,2005,46.3439407,-62.4608383,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210019,prince edward island,2005,46.3787994,-62.5665283,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210020,prince edward island,2005,46.322731,-62.5013008,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210021,prince edward island,2005,46.3236313,-62.5012894,1,NA,well drained,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210022,prince edward island,2005,46.3295212,-62.5736885,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210023,prince edward island,2005,46.3015213,-62.5417404,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210024,prince edward island,2005,46.2445602,-62.4779587,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210025,prince edward island,2005,46.2224617,-62.5196419,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210026,prince edward island,2005,46.3402405,-62.7172394,1,NA,moderately well drained,4,0,FALSE,0,62,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210027,prince edward island,2005,46.2003288,-62.5587006,1,NA,well drained,4,0,FALSE,0,40,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210028,prince edward island,2005,46.1153717,-62.4632416,1,NA,well drained,3,0,FALSE,0,37,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210029,prince edward island,2005,46.261219,-62.6948395,1,NA,well drained,3,0,FALSE,0,39,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210030,prince edward island,2005,46.2070808,-62.630909,1,NA,well drained,3,0,FALSE,0,44,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210031,prince edward island,2005,46.3237495,-62.8326111,1,NA,moderately well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210032,prince edward island,2004,46.211071,-62.7031593,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210033,prince edward island,2005,46.1839981,-62.6711998,1,NA,imperfectly drained,3,0,FALSE,0,38,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210034,prince edward island,2004,46.1280518,-62.6074104,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210035,prince edward island,2004,46.1280403,-62.6061211,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210036,prince edward island,2004,46.1289482,-62.6074104,1,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210037,prince edward island,2004,46.1271515,-62.6074219,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210038,prince edward island,2005,46.0720711,-62.5437813,1,NA,rapidly drained,4,0,FALSE,0,48,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210039,prince edward island,2005,46.3572998,-62.9359207,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210040,prince edward island,2005,46.2177086,-62.7753983,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210041,prince edward island,2005,46.1618118,-62.7114601,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210042,prince edward island,2005,46.077919,-62.615799,1,NA,well drained,2,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210043,prince edward island,2005,46.0779114,-62.6144981,1,NA,well drained,2,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210047,prince edward island,2004,46.3628807,-63.0097198,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210048,prince edward island,2005,46.2513199,-62.8810387,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210049,prince edward island,2005,46.1675491,-62.7849388,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210050,prince edward island,2005,46.1405106,-62.7516708,1,NA,well drained,2,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210051,prince edward island,2004,45.9718208,-62.5593414,1,NA,imperfectly drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210054,prince edward island,2004,46.2578392,-62.9520683,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210056,prince edward island,2004,46.2569389,-62.9533691,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210057,prince edward island,2005,46.1453285,-62.8238106,1,NA,well drained,3,0,FALSE,0,43,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210058,prince edward island,2005,46.0894699,-62.7586098,1,NA,well drained,2,0,FALSE,0,18,NA,TRUE,30,profile_top,NA,FALSE,FALSE,FALSE,FALSE,FALSE
0210059,prince edward island,2005,46.1230812,-62.8626709,1,NA,well drained,3,0,FALSE,0,36,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210060,prince edward island,2005,46.0960693,-62.8319817,1,NA,rapidly drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210061,prince edward island,2007,46.4913788,-63.3557892,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210062,prince edward island,2006,46.4071198,-63.2583809,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210063,prince edward island,2007,46.3793182,-63.2272911,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210064,prince edward island,2006,46.3524094,-63.1936302,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210065,prince edward island,2005,46.2680206,-63.0967903,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210066,prince edward island,2005,46.1835709,-63.0002785,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210067,prince edward island,2005,46.0729294,-62.8708,1,NA,rapidly drained,4,0,FALSE,0,43,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210068,prince edward island,2004,46.9937706,-64.0207825,1,NA,rapidly drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210069,prince edward island,2004,46.9928703,-64.0207596,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210070,prince edward island,2004,46.9937592,-64.0221024,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210072,prince edward island,2006,46.3846893,-63.2985497,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210073,prince edward island,2006,46.3568993,-63.2674484,1,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210074,prince edward island,2006,46.3291092,-63.2337799,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210075,prince edward island,2005,46.5009918,-63.4999695,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210076,prince edward island,2007,46.446418799999996,-63.4361305,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210077,prince edward island,2004,46.0571709,-62.984211,1,NA,well drained,5,0,FALSE,0,70,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210078,prince edward island,2005,46.8931198,-64.0348892,1,NA,rapidly drained,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210079,prince edward island,2005,46.8655281,-64.0017319,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210080,prince edward island,2005,46.4784584,-63.5414009,1,NA,well drained,2,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210084,prince edward island,2005,46.870369,-64.075119,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210085,prince edward island,2007,46.3727913,-63.4824791,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210086,prince edward island,2006,46.2618217,-63.35532,1,NA,well drained,5,0,FALSE,0,66,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210088,prince edward island,2004,46.1776085,-63.2570686,1,NA,well drained,4,0,FALSE,0,55,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210089,prince edward island,2004,46.1785011,-63.2583694,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210092,prince edward island,2004,46.8484917,-64.115303,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210094,prince edward island,2005,46.8209496,-64.0821075,1,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210095,prince edward island,2005,46.4333611,-63.6215591,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210096,prince edward island,2004,46.3779793,-63.5563507,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210097,prince edward island,2004,46.3779793,-63.5550499,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210098,prince edward island,2004,46.3788795,-63.5563583,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210099,prince edward island,2004,46.377079,-63.5563393,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210100,prince edward island,2004,46.3779602,-63.5576515,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210101,prince edward island,2007,46.3225594,-63.4913101,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210102,prince edward island,2006,46.2948303,-63.4588394,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210103,prince edward island,2006,46.2393494,-63.3940201,1,NA,moderately well drained,3,0,FALSE,0,110,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210104,prince edward island,2005,46.7972603,-64.1235275,1,NA,well drained,5,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210105,prince edward island,2006,46.5766182,-63.8594017,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210106,prince edward island,2005,46.3840218,-63.6289597,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210107,prince edward island,2007,46.3009415,-63.5312996,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210108,prince edward island,2007,46.272331200000004,-63.4988289,1,NA,well drained,4,0,FALSE,0,54,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210109,prince edward island,2007,46.2446213,-63.4663811,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210111,prince edward island,2005,46.8019981,-64.1968231,1,NA,moderately well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210112,prince edward island,2005,46.7469597,-64.129158,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210113,prince edward island,2007,46.5539703,-63.89814,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210114,prince edward island,2005,46.4978485,-63.8324394,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210115,prince edward island,2005,46.4425888,-63.7669182,1,NA,well drained,2,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210116,prince edward island,2007,46.305191,-63.6050797,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210117,prince edward island,2005,46.2775002,-63.5725594,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210119,prince edward island,2005,46.69664,-64.1373825,1,NA,imperfectly drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210122,prince edward island,2007,46.2817307,-63.6436806,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210124,prince edward island,2004,46.7838707,-64.307518,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210126,prince edward island,2005,46.6738586,-64.1760712,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210127,prince edward island,2005,46.480999,-63.9464989,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210128,prince edward island,2005,46.2877083,-63.7161598,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210129,prince edward island,2005,46.6785583,-64.2491684,1,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210130,prince edward island,2005,46.6510582,-64.2160187,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210131,prince edward island,2004,46.4307404,-63.9509697,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210132,prince edward island,2004,46.4316292,-63.9522781,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210133,prince edward island,2004,46.4298286,-63.9522514,1,NA,moderately well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210135,prince edward island,2005,46.46315,-64.056572,1,NA,well drained,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210136,prince edward island,2005,46.6878014,-64.395401,1,NA,well drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0210137,prince edward island,2005,46.4403992,-64.0964127,1,NA,imperfectly drained,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280001,alberta,1982,53.2999992,-115.3700027,1000,NA,NA,6,0,TRUE,-10,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280002,alberta,1978,57.1300011,-110.3799973,1000,NA,NA,4,0,TRUE,-12,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280003,manitoba,1994,55.5499992,-98.0299988,1000,NA,NA,4,0,TRUE,-5,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280004,ontario,1987,50.1699982,-94.7200012,1000,NA,NA,4,0,TRUE,-20,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280006,ontario,1987,50.1899986,-94.6500015,1000,NA,NA,5,0,TRUE,-9,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280008,ontario,1987,49.2200012,-93.75,1000,NA,NA,4,0,TRUE,-7,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280009,ontario,1987,49.2200012,-93.6999969,1000,NA,NA,5,0,TRUE,-10,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280010,ontario,1987,49.1899986,-93.7300034,1000,NA,NA,4,0,TRUE,-20,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280011,ontario,1987,49.2299995,-93.8099976,1000,NA,NA,7,0,TRUE,-13,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280012,ontario,1987,49.1800003,-93.8300018,1000,NA,NA,5,0,TRUE,-15,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280013,ontario,1987,49.6599998,-94.1900024,1000,NA,NA,5,0,TRUE,-10,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280014,manitoba,1994,55.9199982,-98.3700027,1000,NA,NA,4,0,TRUE,-7,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280015,ontario,1987,49.7099991,-95.0699997,1000,NA,NA,5,0,TRUE,-14,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280016,ontario,1987,49.7099991,-95.0899963,1000,NA,NA,6,0,TRUE,-5,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280017,ontario,1987,49.7200012,-95.0699997,1000,NA,NA,5,0,TRUE,-11,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280018,ontario,1987,49.3300018,-93.8700027,1000,NA,NA,5,0,TRUE,-8,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280019,ontario,1987,49.6899986,-93.8799973,1000,NA,NA,5,0,TRUE,-7,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280020,ontario,1987,49.6899986,-93.8600006,1000,NA,NA,4,0,TRUE,-3,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280021,ontario,1987,49.4300003,-94.0400009,1000,NA,NA,4,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280022,ontario,1987,48.9900017,-92.3600006,1000,NA,NA,4,0,TRUE,-4,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280024,ontario,1987,49.0600014,-92.3399963,1000,NA,NA,3,0,FALSE,0,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280025,manitoba,1994,55.2299995,-98.4000015,1000,NA,NA,5,0,TRUE,-10,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280026,ontario,1987,48.75,-92.7699966,1000,NA,NA,5,0,TRUE,-12,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280028,ontario,1987,48.8600006,-92.2900009,1000,NA,NA,6,0,TRUE,-12,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280029,ontario,1987,48.8499985,-92.2900009,1000,NA,NA,4,0,TRUE,-9,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280030,ontario,1987,48.8499985,-92.4199982,1000,NA,NA,5,0,TRUE,-7,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280031,ontario,1987,48.9900017,-92.2900009,1000,NA,NA,4,0,TRUE,-10,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280032,ontario,1987,48.8400002,-92.4199982,1000,NA,NA,6,0,TRUE,-10,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280034,ontario,1987,49.7099991,-94.9400024,1000,NA,NA,4,0,TRUE,-3,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280035,ontario,1987,49.3100014,-93.7600021,1000,NA,NA,6,0,TRUE,-6,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280036,manitoba,1994,55.6800003,-97.9000015,1000,NA,NA,6,0,TRUE,-7,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280037,ontario,1987,49.0400009,-93.9499969,1000,NA,NA,7,0,TRUE,-12,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280039,ontario,1987,49.0400009,-92.3499985,1000,NA,NA,6,0,TRUE,-7,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
0280040,ontario,1987,48.7299995,-92.6200027,1000,NA,NA,6,0,TRUE,-5,100,NA,TRUE,30,profile_top,NA,FALSE,TRUE,FALSE,FALSE,FALSE
