dataset,profile_id,latitude,longitude,year,n_layers,total_depth_cm,stock_kgm2_total,stock_kgm2_0_30,surface_OrgC_pct,mean_BDOD,reaches_30cm,stock_0_30_is_lower_bound,dist_fort_severn_km,soil_type,soil_type_basis,in_hbl
NPDB,0130621,53.1378784,-105.7463913,1987,11,296,0,0,3.89,NA,TRUE,FALSE,1206.5241476957376,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130622,53.1470184,-108.2719193,1985,5,150,0,0,4.71,NA,TRUE,FALSE,1362.1381660621255,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130623,53.1579018,-109.9364777,1985,5,115,0,0,2.27,NA,TRUE,FALSE,1464.8887043379486,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130624,53.1598701,-104.4864731,1988,9,239,0,0,1.79,NA,TRUE,FALSE,1128.1397493433287,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130625,53.1600418,-103.9746094,1988,10,263,0,0,4.27,NA,TRUE,FALSE,1096.7691573733491,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130626,53.1652794,-109.5827484,1985,6,165,0,0,NA,NA,TRUE,FALSE,1442.6408965624494,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130627,53.1740189,-104.3199692,2005,5,125,0,0,3.3,NA,TRUE,FALSE,1117.3126067894636,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130628,53.1834984,-105.7251129,1987,11,281,0,0,1.85,NA,TRUE,FALSE,1203.2716745973437,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130629,53.1888084,-108.7136536,1986,6,135,0,0,2.77,NA,TRUE,FALSE,1387.7902052194668,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130630,53.1912193,-102.6610031,1969,7,90,0,0,1.29,NA,TRUE,FALSE,1015.1982241549116,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130631,53.2003708,-105.3299713,2005,6,130,0,0,4.28,NA,TRUE,FALSE,1178.2242975049096,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130632,53.2161217,-108.9235992,1985,5,140,0,0,7.16,NA,TRUE,FALSE,1399.6949574340385,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130633,53.2274208,-105.9522476,2005,5,125,0,0,1.39,NA,TRUE,FALSE,1215.4226583521072,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130634,53.2387085,-103.7578964,2007,4,128,0,0,NA,NA,TRUE,FALSE,1080.0551028156533,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130635,53.2392998,-103.6744919,2008,5,116,0,0,5.36,NA,TRUE,FALSE,1074.9232518813094,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130636,53.2526512,-109.4490433,1985,6,150,0,0,4.2,NA,TRUE,FALSE,1430.8157163847482,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130637,53.2561798,-103.0999908,1969,7,60,0,0,7.75,NA,TRUE,FALSE,1039.0576844894456,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130638,53.2561798,-103.0999908,1970,8,98,0,0,6.27,NA,TRUE,FALSE,1039.0576844894456,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130640,53.2889099,-109.2052917,1985,5,130,0,0,6.02,NA,TRUE,FALSE,1414.2411946842851,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130641,53.2965698,-103.0083618,1970,5,48,0,0,20.85,NA,TRUE,FALSE,1031.686401142616,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130642,53.2965813,-103.0203781,1970,6,65,0,0,2.09,NA,TRUE,FALSE,1032.4199634480397,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130643,53.3108406,-108.9726715,1982,3,60,0,0,2.3,NA,TRUE,FALSE,1398.935331270736,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130644,53.3273392,-103.5497437,2008,4,104,0,0,1.83,NA,TRUE,FALSE,1063.4743860458075,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130645,53.3378716,-103.5605927,2008,4,133,0,0,3.71,NA,TRUE,FALSE,1063.6878729090517,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130646,53.3390312,-103.5596466,2008,5,120,0,0,5.5,NA,TRUE,FALSE,1063.580281498006,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130647,53.3541985,-109.3758316,1985,6,120,0,0,3.84,NA,TRUE,FALSE,1422.2379999772354,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130648,53.3583794,-104.0966797,2008,4,100,0,0,2.4,NA,TRUE,FALSE,1095.7094380591884,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130649,53.3693085,-103.4977875,1969,4,60,0,0,14.75,NA,TRUE,FALSE,1058.4972915475842,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130650,53.3694687,-103.1864014,2008,5,110,0,0,3.88,NA,TRUE,FALSE,1039.4156614178005,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130651,53.3940506,-104.4697876,2008,5,110,0,0,2.19,NA,TRUE,FALSE,1117.1590747792065,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130652,53.399189,-109.5138321,1985,5,120,0,0,5.18,NA,TRUE,FALSE,1429.0427823546795,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130653,53.4064217,-109.5264206,1985,5,150,0,0,7.14,NA,TRUE,FALSE,1429.5426040598136,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130654,53.4094696,-104.1955032,2008,4,110,0,0,4.58,NA,TRUE,FALSE,1099.6477721816289,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130655,53.4272385,-103.4489212,1969,4,50,0,0,1.53,NA,TRUE,FALSE,1053.0515042801023,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130656,53.4447708,-104.0651016,2008,7,140,0,0,2.18,NA,TRUE,FALSE,1090.1677450562738,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130657,53.4546318,-105.5586472,1992,6,156,0,0,5.75,NA,TRUE,FALSE,1181.8211772829413,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130658,53.4733315,-104.0608978,2008,5,111,0,0,1.85,NA,TRUE,FALSE,1088.7341551708903,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130659,53.5059013,-105.4710999,2008,4,100,0,0,4.79,NA,TRUE,FALSE,1174.3685593178452,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130660,53.5127983,-105.6447372,1992,7,140,0,0,1.55,NA,TRUE,FALSE,1184.8247570236927,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130661,53.5152283,-105.6362381,2008,5,115,0,0,3.85,NA,TRUE,FALSE,1184.2034643527786,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130662,53.5308418,-105.5892487,1992,6,174,0,0,3.39,NA,TRUE,FALSE,1180.6833652086573,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130663,53.5708885,-105.6939392,1992,5,154,0,0,1.04,NA,TRUE,FALSE,1185.5871859915335,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130664,53.6445503,-104.0263138,1969,6,68,0,0,0.42,NA,TRUE,FALSE,1079.7245353331139,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130666,53.6600609,-104.0384674,1969,6,73,0,0,0.28,NA,TRUE,FALSE,1079.8647915161594,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130667,53.6838493,-106.9776077,1967,6,96,0,0,0.54,NA,TRUE,FALSE,1260.7842716904615,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130668,53.7770195,-107.3514862,1967,9,173,0,0,1.79,NA,TRUE,FALSE,1280.5391402985774,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130669,53.8278084,-107.6114273,1967,8,117,0,0,2.21,NA,TRUE,FALSE,1294.8359837429214,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130670,53.8352089,-107.5001297,1967,7,102,0,0,0.56,NA,TRUE,FALSE,1287.658960882135,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130671,53.8424187,-109.1353531,1969,11,192,0,0,0.92,NA,TRUE,FALSE,1388.9821251719102,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130672,53.8457985,-109.9387817,1969,10,193,0,0,0.52,NA,TRUE,FALSE,1438.7931007918373,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130673,53.9511909,-106.399353,1991,4,100,0,0,4.65,NA,TRUE,FALSE,1215.1965492456454,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130674,53.9511909,-106.399353,1992,7,90,0,0,0.54,NA,TRUE,FALSE,1215.1965492456454,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130676,53.9735298,-106.9050217,1967,5,81,0,0,6.55,NA,TRUE,FALSE,1245.8054752390453,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130677,54.0314102,-108.9619064,1994,6,150,0,0,2.22,NA,TRUE,FALSE,1371.6053947338814,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130678,54.11092,-108.4623795,1982,4,50,0,0,5.27,NA,TRUE,FALSE,1337.8682746931588,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130679,54.1855316,-108.5496902,1994,6,186,0,0,5.48,NA,TRUE,FALSE,1340.8164760839222,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130680,54.3582993,-108.3593903,1970,10,160,0,0,0.91,NA,TRUE,FALSE,1323.4287848385716,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130681,54.3799896,-108.3093719,1970,9,150,0,0,5.55,NA,TRUE,FALSE,1319.6400193593379,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130682,54.3818092,-108.6373291,1994,5,120,0,0,3.02,NA,TRUE,FALSE,1339.9642707994985,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130683,54.4563484,-109.5581284,1970,8,125,0,0,0.35,NA,TRUE,FALSE,1394.8617138696534,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130684,54.4673119,-109.5391693,1970,9,120,0,0,4.64,NA,TRUE,FALSE,1393.3471324524885,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130685,54.5000305,-107.0120392,1979,4,50,0,0,0.42,NA,TRUE,FALSE,1235.323869095375,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130688,54.5000305,-107.0120392,1980,7,130,0,0,0.47,NA,TRUE,FALSE,1235.323869095375,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130690,54.5402107,-108.5184174,1970,7,110,0,0,0.73,NA,TRUE,FALSE,1327.7280517225856,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0130691,54.5620499,-108.4303436,1970,7,125,0,0,0.34,NA,TRUE,FALSE,1321.6049105460484,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130692,54.5910797,-109.7974319,1970,8,145,0,0,0.34,NA,TRUE,FALSE,1405.6447014880112,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130693,54.7186317,-110.0055618,1970,10,160,0,0,NA,NA,TRUE,FALSE,1414.8289853374176,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130694,54.8926506,-108.4186401,1970,10,188,0,0,0.23,NA,TRUE,FALSE,1311.5226837812443,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0130695,54.9363518,-108.4060974,1970,9,170,0,0,0.47,NA,TRUE,FALSE,1309.579019416511,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140001,43.9369202,-77.4049072,2000,5,90,0,0,0.986,NA,TRUE,FALSE,1525.7534961381689,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140002,43.9969292,-77.3934097,2000,2,40,0,0,2.378,NA,TRUE,FALSE,1520.082077358496,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140003,43.9504318,-77.4443665,2000,3,100,0,0,2.088,NA,TRUE,FALSE,1523.0680681253134,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140004,43.950161,-77.4442215,2000,3,55,0,0,2.146,NA,TRUE,FALSE,1523.1002759562618,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140005,43.9627686,-77.4989624,2000,3,60,0,0,1.16,NA,TRUE,FALSE,1519.9993824346723,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140006,43.9812584,-77.4539413,2000,4,100,0,0,2.088,NA,TRUE,FALSE,1519.633677896101,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140007,43.9814911,-77.4534988,2000,3,45,0,0,2.378,NA,TRUE,FALSE,1519.6249763719477,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140008,44.0481682,-76.9063416,2000,4,50,5.713000000000001,5.017,1.334,1.45,TRUE,FALSE,1531.6314735348974,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140009,44.0482292,-76.9057465,2000,3,80,0,0,1.508,NA,TRUE,FALSE,1531.6461549838177,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140010,44.0123291,-76.9708405,2000,6,100,0,0,1.276,NA,TRUE,FALSE,1532.9734492883933,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140011,44.01371,-76.9717026,2000,2,35,0,0,2.262,NA,TRUE,FALSE,1532.8051942304694,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140012,44.0173187,-76.9764481,2000,4,70,0,0,1.856,NA,TRUE,FALSE,1532.2789973751649,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140013,44.017971,-76.9770432,2000,3,70,0,0,2.32,NA,TRUE,FALSE,1532.1930002573533,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140014,43.9035988,-77.0734787,2000,4,52,0,0,1.798,NA,TRUE,FALSE,1540.3435362641646,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140015,44.1179504,-77.3724213,2000,5,95,0,0,1.682,NA,TRUE,FALSE,1508.593284408821,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140016,44.0967903,-77.2879333,2000,4,100,0,0,1.624,NA,TRUE,FALSE,1513.5927020662268,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140017,44.0974884,-77.2879562,2000,3,70,0,0,2.262,NA,TRUE,FALSE,1513.5217116974432,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140018,44.1002998,-77.2880707,2000,3,55,0,0,1.334,NA,TRUE,FALSE,1513.2350659199749,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140019,44.0186615,-76.9757996,2000,3,35,0,0,3.422,NA,TRUE,FALSE,1532.1669823419522,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140020,44.0210915,-76.9619293,2000,3,80,0,0,1.74,NA,TRUE,FALSE,1532.4052010345356,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140021,45.3403587,-76.293869,2000,4,100,0,0,1.972,NA,TRUE,FALSE,1427.0064129058517,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140022,45.3530884,-76.2975616,2000,4,110,0,0,1.856,NA,TRUE,FALSE,1425.6336420015814,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140023,45.2772903,-76.3052216,2000,5,100,0,0,2.61,NA,TRUE,FALSE,1432.6672925072228,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140024,45.2766685,-76.3058319,2000,5,100,0,0,1.276,NA,TRUE,FALSE,1432.703960103849,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140025,45.2763405,-76.2341614,2000,4,105,0,0,2.088,NA,TRUE,FALSE,1435.5026912396656,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140026,45.2762184,-76.2398987,2000,5,108,0,0,1.682,NA,TRUE,FALSE,1435.2925528381902,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140027,45.2755013,-76.2393188,2000,4,100,0,0,1.45,NA,TRUE,FALSE,1435.384297431121,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140028,45.3270798,-76.2667618,2000,4,100,0,0,2.61,NA,TRUE,FALSE,1429.3382009080292,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140029,45.3270798,-76.266738899999993,2000,4,100,0,0,2.088,NA,TRUE,FALSE,1429.3390873725975,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140030,45.2804298,-76.2804337,2000,6,100,0,0,1.45,NA,TRUE,FALSE,1433.3193148943958,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140031,45.2424889,-76.2568436,2000,5,100,0,0,0.87,NA,TRUE,FALSE,1437.9000883709841,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140032,45.3271103,-76.2666168,2000,4,98,0,0,0.29,NA,TRUE,FALSE,1429.3408674371885,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140033,45.2045784,-76.1167374,2000,6,105,0,0,2.668,NA,TRUE,FALSE,1446.9872026358767,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140034,45.2033005,-76.1153183,2000,5,124,0,0,1.566,NA,TRUE,FALSE,1447.1657215984442,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140035,45.3244705,-76.4219818,2000,5,100,0,0,1.74,NA,TRUE,FALSE,1423.6106403203719,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140036,45.1698189,-76.2246094,2000,4,100,0,0,2.204,NA,TRUE,FALSE,1446.1774524554294,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140037,45.1744385,-76.1196136,2000,4,72,0,0,4.234,NA,TRUE,FALSE,1449.7875019559594,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140038,45.1780701,-76.097023,2000,3,70,0,0,2.436,NA,TRUE,FALSE,1450.3130019064877,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140039,45.2309418,-76.265152,2000,5,90,0,0,2.03,NA,TRUE,FALSE,1438.697320220914,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140040,45.3156204,-76.3023529,2000,4,85,0,0,2.204,NA,TRUE,FALSE,1429.069893768577,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140041,45.2677803,-76.2637711,2000,4,100,0,0,3.248,NA,TRUE,FALSE,1435.1859931033216,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140042,45.3032188,-76.2741165,2000,4,77,0,0,2.262,NA,TRUE,FALSE,1431.359603814893,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140043,45.1994286,-76.1747971,2000,4,86,0,0,1.624,NA,TRUE,FALSE,1445.2347041686646,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140044,45.194931,-76.1759567,2000,5,75,0,0,2.668,NA,TRUE,FALSE,1445.624784346892,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140045,45.1339798,-76.2569809,2000,5,87,0,0,1.74,NA,TRUE,FALSE,1448.4064140171963,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140046,45.1303215,-76.2484436,2000,3,72,0,0,1.972,NA,TRUE,FALSE,1449.0888387922137,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140047,45.3619995,-76.299942,2000,3,67,0,0,1.74,NA,TRUE,FALSE,1424.6806977080028,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140048,45.3271408,-76.2650375,2000,4,100,0,0,3.654,NA,TRUE,FALSE,1429.3990596285516,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140049,45.2853889,-76.2143784,2000,4,75,0,0,1.856,NA,TRUE,FALSE,1435.3944522853474,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140050,45.3281593,-76.4526825,2000,5,110,0,0,1.508,NA,TRUE,FALSE,1422.0769888139116,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140051,45.2853088,-76.2155609,2000,4,86,0,0,2.494,NA,TRUE,FALSE,1435.3563653392655,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140052,45.2719193,-76.2908173,2000,4,83,0,0,1.334,NA,TRUE,FALSE,1433.7421828310803,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140053,45.3636284,-76.3625107,2000,4,86,0,0,2.32,NA,TRUE,FALSE,1422.1064045848784,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140054,45.3406487,-76.2923584,2000,5,106,0,0,1.624,NA,TRUE,FALSE,1427.036811939224,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140055,45.2860298,-76.2338486,2001,3,100,0,0,NA,NA,TRUE,FALSE,1434.5784248173893,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140056,45.3491592,-76.2973785,2001,5,100,0,0,NA,NA,TRUE,FALSE,1426.0203407459865,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140057,45.1845589,-76.091362,2001,5,102,0,0,NA,NA,TRUE,FALSE,1449.9061364597794,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140058,45.2888908,-76.2339096,2001,5,100,0,0,NA,NA,TRUE,FALSE,1434.2996148860277,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140059,45.2118111,-76.3046188,2001,4,100,0,0,NA,1.58,TRUE,FALSE,1439.032020450811,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140060,43.6307793,-80.1821518,2001,4,79,0,0,NA,1.2813333333333332,TRUE,FALSE,1475.2915304558874,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140061,43.6297188,-80.1832886,2001,4,100,0,0,NA,1.15725,TRUE,FALSE,1475.3745233135865,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140062,43.6297493,-80.1824112,2001,5,82,0,0,NA,1.6206,TRUE,FALSE,1475.3936056737734,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140063,43.6313591,-80.1811066,2001,4,100,0,0,NA,1.09175,TRUE,FALSE,1475.2569310940908,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140066,44.9099998,-76.2065125,2004,4,85,0,0,NA,NA,TRUE,FALSE,1472.0970781009291,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140067,44.9623795,-76.3268585,2004,6,125,0,0,NA,NA,TRUE,FALSE,1462.424308992124,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140068,44.9630585,-76.3277664,2004,5,105,0,0,NA,NA,TRUE,FALSE,1462.323738126215,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140069,44.9158516,-76.3510895,2004,4,100,0,0,NA,NA,TRUE,FALSE,1466.045008298516,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140070,44.8564415,-76.4311829,2004,6,140,0,0,NA,NA,TRUE,FALSE,1468.8381387167738,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140071,44.9691887,-76.327713,2005,4,99,0,0,NA,NA,TRUE,FALSE,1461.7284164308974,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140072,44.9892082,-76.3190918,2005,4,100,0,0,NA,NA,TRUE,FALSE,1460.1053401659938,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140074,44.9695892,-76.348938,2005,3,75,0,0,NA,NA,TRUE,FALSE,1460.885395660673,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140075,45.2964287,-75.7767029,2006,3,69,9.181455000000001,6.997047,3.39,1.045,TRUE,FALSE,1451.518227608492,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140076,45.2846985,-75.7799377,2006,3,99,10.936584000000002,7.196160000000002,3.51,1.3103333333333333,TRUE,FALSE,1452.512955615743,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140077,45.2842293,-75.7797928,2006,4,67,5.1202450000000015,3.495180000000001,3.8,1.2486666666666666,TRUE,FALSE,1452.56365423698,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140078,45.3261108,-75.5889587,2006,5,92,8.232414,5.8028759999999995,4.09,1.01375,TRUE,FALSE,1456.1936121219696,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140079,45.3263588,-75.5899811,2006,6,115,13.600164000000001,8.200056,3.74,1.2225,TRUE,FALSE,1456.1288262156284,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140080,45.3182487,-75.6327133,2006,3,80,8.89338,6.892442,2.83,1.2133333333333334,TRUE,FALSE,1455.1851147925574,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140081,45.3354301,-75.6322098,2006,3,100,0,0,32.81,NA,TRUE,FALSE,1453.5660330275894,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140082,45.3266411,-75.610527,2006,4,90,9.624234,7.673639999999999,4.1,1.0314999999999999,TRUE,FALSE,1455.2755732315484,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140083,45.3265419,-75.6106796,2006,3,66,12.406704000000001,9.283584000000001,3.31,1.1365,TRUE,FALSE,1455.2789000290088,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140084,45.3264999,-75.6106796,2006,4,75,9.353738000000002,7.777680000000001,3.64,1.0563333333333333,TRUE,FALSE,1455.2829056068242,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140085,45.2481804,-75.5924606,2006,4,115,9.716505999999999,6.860975999999998,2.34,1.2985,TRUE,FALSE,1463.4890708985376,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140086,45.2268105,-75.8903503,2006,4,140,14.240131000000005,13.232781000000005,10.15,0.89525,TRUE,FALSE,1453.6986860474328,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140087,45.2205582,-75.9562988,2006,3,99,60.80256000000001,59.979960000000005,13.32,1.6644999999999999,TRUE,FALSE,1451.7079128839237,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140088,45.2480507,-75.591423,2006,3,85,6.5343800000000005,4.822135000000001,1.56,1.3026666666666666,TRUE,FALSE,1463.5430562549748,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140089,45.0677681,-75.7270813,2006,4,175,7.274704,6.072832,2.68,1.3153333333333332,TRUE,FALSE,1475.4230456676926,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140090,45.3843307,-76.0200882,2006,2,33,6.9572970000000005,6.562935000000001,3.85,1.0005,TRUE,FALSE,1433.4567695726496,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140091,45.4930916,-76.08535,2006,5,175,5.18513,3.5838360000000002,NA,1.16275,TRUE,FALSE,1420.4474861181538,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140092,45.4623299,-76.1935501,2006,4,95,9.004653000000001,6.521213,2.71,1.33325,TRUE,FALSE,1419.1505666584756,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140093,45.4442787,-76.0008621,2006,3,130,5.463798000000001,3.971736,1.94,1.2996666666666667,TRUE,FALSE,1428.4644704315897,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140094,45.3486786,-75.9541016,2006,2,33,6.079357,5.80747,2.69,1.044,TRUE,FALSE,1439.4809089160055,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140095,45.3068695,-76.0117111,2006,4,99,9.367056000000002,7.5652560000000015,2.8,1.44425,TRUE,FALSE,1441.2296584179671,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140096,45.312191,-76.0185471,2006,3,199,7.819711999999999,3.6753919999999995,2.05,1.1815,TRUE,FALSE,1440.4495350492978,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140097,45.1728096,-76.0005875,2006,3,80,12.470922000000002,7.438230000000001,3.33,1.135,TRUE,FALSE,1454.5748843161743,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140098,45.4595604,-76.0193405,2006,6,130,7.908264,3.1113299999999997,NA,1.26,TRUE,FALSE,1426.269078634194,organic,NPDB has_organic_horizon flag,FALSE
